num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
523,Mark Salmon,other,Europe,Cambridge,6,2677,5,2603,439.7999545247816,1040,602.0,1681,14,2384,0,3283,0,3965,7.0,2517,0,3203,5,2654,2.5,2945,219.8999772623908,1515,439.7999545247816,847,440.7999545247816,1415
524,Mary Murphy,other,Europe,Cambridge,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
525,Mary V Wrenn,political_econ,Europe,Cambridge,12,1477,14,1430,95.17352573063584,2550,392.0,2040,33,1137,0,3283,0,3965,16.5,1262,0,3203,14,1453,7.0,1731,47.58676286531792,2745,95.17352573063584,2393,96.17352573063584,2676
526,Matthew Elliott,micro_theory,Europe,Cambridge,8,2197,8,2100,684.7875582981923,703,944.0,1321,16,2168,5,627,9,991,10.5,1890,3,816,10,1859,9.0,1418,2007.9981663379283,641,66.09009739720506,2753,372.5405843832304,1538
527,Melvyn Weeks,multiple-field,Europe,Cambridge,9,1992,9,1961,171.97964995894137,1971,471.0,1885,13,2492,0,3283,3,2072,6.5,2616,0,3203,9,2003,4.5,2297,85.98982497947068,2267,171.97964995894137,1778,172.97964995894137,2174
528,Meredith Crowley,i_trade,Europe,Cambridge,6,2677,6,2423,144.45414497341363,2131,253.0,2416,9,3018,0,3283,1,2917,4.5,3116,0,3203,6,2464,3.0,2752,72.22707248670682,2399,144.45414497341363,1953,145.45414497341363,2307
530,Mikhail Safronov,micro_theory,Europe,Cambridge,2,3967,0,4385,7.483314773547883,4196,14.0,4102,7,3309,0,3283,3,2072,3.5,3382,0,3203,0,4408,1.5,3437,3.741657386773941,4213,7.483314773547883,4142,8.483314773547882,4170
531,Myungun Kim,labor,Europe,Cambridge,5,2944,5,2603,81.40638795573723,2688,167.0,2764,5,3656,0,3283,0,3965,2.5,3719,0,3203,5,2654,2.5,2945,40.703193977868615,2867,81.40638795573723,2541,82.40638795573723,2797
532,Noriko Amano Patino,labor,Europe,Cambridge,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,1.0,4669
533,Oleg Kitov,macro,Europe,Cambridge,2,3967,0,4385,6.244997998398398,4261,11.0,4176,5,3656,0,3283,0,3965,2.5,3719,0,3203,0,4408,0.0,4504,3.122498999199199,4274,6.244997998398398,4212,7.244997998398398,4232
534,Oliver Linton,econometrics,Europe,Cambridge,40,151,102,66,924.5593545035388,545,6042.0,273,194,43,10,280,73,19,102.0,43,10,231,102,68,69.5,46,9714.75439173651,313,810.0993688286475,460,8812.093057115122,271
535,Partha Dasgupta,multiple-field,Europe,Cambridge,4,3256,4,2824,594.2474232169627,805,838.0,1410,5,3656,0,3283,0,3965,2.5,3719,0,3203,4,2882,2.0,3174,297.12371160848136,1361,594.2474232169627,635,595.2474232169627,1233
536,Peter Bossaerts,multiple-field,Europe,Cambridge,38,176,76,123,1267.5318536431344,367,6407.0,259,110,156,4,749,12,763,57.0,177,4,656,76,130,40.5,165,1143.0890523888845,799,1269.007114604499,277,6330.035573022496,336
537,Petra Geraats,macro,Europe,Cambridge,6,2677,6,2423,433.0658148595893,1056,758.0,1484,7,3309,0,3283,1,2917,3.5,3382,0,3203,6,2464,3.0,2752,216.53290742979465,1526,433.0658148595893,858,434.0658148595893,1430
538,Pierre Mella-Barral,finance,Europe,Cambridge,6,2677,6,2423,279.6676599108306,1453,458.0,1910,13,2492,0,3283,1,2917,6.5,2616,0,3203,6,2464,3.0,2752,139.8338299554153,1871,279.6676599108306,1268,280.6676599108306,1784
539,Richard J. Smith,econometrics,Europe,Cambridge,21,669,37,484,13363.198045378207,11,15576.0,79,74,360,6,525,26,250,40.0,354,5,545,38,480,25.5,418,8986.452821533707,326,13359.050700120928,9,93478.35490084648,28
540,Robert Evans,multiple-field,Europe,Cambridge,30,323,60,211,772.6726344319436,633,3591.0,479,128,107,5,627,15,589,66.5,122,3,816,62,201,35.5,221,850.1225628949608,906,775.0616858408163,482,4626.370115044898,412
541,Saite Lu,development,Europe,Cambridge,3,3600,1,3809,19.621416870348583,3812,33.0,3785,5,3656,0,3283,0,3965,2.5,3719,0,3203,1,3860,0.5,4086,9.810708435174291,3844,19.621416870348583,3714,20.621416870348583,3795
542,Sanjeev Goyal,micro_theory,Europe,Cambridge,34,230,52,269,1240.972602437298,376,5467.0,314,70,404,8,386,33,157,39.0,379,8,320,52,280,31.0,292,14957.01106854814,235,663.2350723213768,563,5906.115650892391,357
543,Sean Holly,macro,Europe,Cambridge,17,948,27,733,461.9956709753892,989,1488.0,954,68,428,0,3283,5,1568,34.0,490,0,3203,27,755,14.5,901,230.99783548769457,1487,461.9956709753892,799,462.9956709753892,1376
544,Sebastian Graves,macro,Europe,Cambridge,1,4388,1,3809,22.02271554554524,3738,23.0,3937,2,4322,0,3283,1,2917,1.0,4350,0,3203,1,3860,0.5,4086,11.01135777277262,3778,22.02271554554524,3640,23.02271554554524,3722
545,Simona Paravani,finance,Europe,Cambridge,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
546,Solomos Solomou,history,Europe,Cambridge,8,2197,5,2603,58.90670590009256,3005,158.0,2801,17,2079,0,3283,0,3965,8.5,2203,0,3203,5,2654,2.5,2945,29.45335295004628,3149,58.90670590009256,2868,59.90670590009256,3073
547,Sriya Iyer,multiple-field,Europe,Cambridge,11,1625,11,1709,385.9093157725012,1154,934.0,1330,24,1571,1,1576,5,1568,12.5,1623,1,1424,11,1737,7.0,1731,266.0747206794182,1411,379.1494413588363,972,758.2988827176727,1091
548,Stefan Bucher,behavior-experiment,Europe,Cambridge,2,3967,0,4385,6.324555320336759,4256,8.0,4272,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,3.1622776601683795,4269,6.324555320336759,4207,7.324555320336759,4227
549,Tatiana Komarova,econometrics,Europe,Cambridge,7,2425,6,2423,68.72408602520662,2862,197.0,2627,26,1461,2,1169,4,1786,14.0,1485,0,3203,8,2146,5.0,2147,38.35476677260377,2911,70.70953354520753,2685,209.1286006356226,2005
550,Tiago Cavalcanti,multiple-field,Europe,Cambridge,20,726,28,696,320.2358505851586,1331,1341.0,1039,42,840,0,3283,11,832,21.0,953,0,3203,28,718,14.0,936,160.1179252925793,1758,320.2358505851586,1137,321.2358505851586,1671
551,Toke Aidt,political_econ,Europe,Cambridge,30,323,50,291,1089.8697169845575,453,4114.0,419,69,414,1,1576,19,415,35.0,460,1,1424,50,299,26.5,389,683.2237962178267,976,1081.4475924356534,338,2162.895184871307,637
552,Tony Lawson,other,Europe,Cambridge,33,250,67,173,617.5305660451149,775,3652.0,470,126,111,0,3283,0,3965,63.0,138,0,3203,67,179,33.5,251,308.76528302255747,1335,617.5305660451149,607,618.5305660451149,1207
553,Vasco Carvalho,macro,Europe,Cambridge,14,1239,14,1430,1208.1870716077044,397,2378.0,672,15,2273,6,525,7,1234,10.5,1890,5,545,15,1379,10.5,1239,5957.611420441061,393,311.1376738457577,1162,2142.9637169203043,641
554,Vasileios Kotsidis,micro_theory,Europe,Cambridge,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
555,Weilong Zhang,labor,Europe,Cambridge,2,3967,1,3809,23.194827009486403,3696,26.0,3893,4,3855,1,1576,2,2431,2.5,3719,0,3203,2,3459,2.0,3174,14.5,3617,24.0,3572,48.0,3234
556,William H. Janeway,finance,Europe,Cambridge,5,2944,4,2824,77.35631842325486,2742,140.0,2897,8,3159,0,3283,0,3965,4.0,3242,0,3203,4,2882,2.0,3174,38.67815921162743,2906,77.35631842325486,2596,78.35631842325486,2841
557,Ufuk Akcigit,macro,North America,Chicago,25,490,28,696,1036.4723826518486,483,3949.0,441,38,953,17,114,26,250,27.5,661,17,95,28,718,25.0,431,34370.62404023011,127,509.1199040884244,733,8876.158273591638,268
558,Fernando Alvarez,multiple-field,North America,Chicago,23,568,36,503,496.0090724976711,935,2171.0,727,52,637,27,41,39,104,39.5,366,20,64,43,408,36.5,210,27198.63408220324,151,275.74685927665496,1290,6992.91205974634,314
559,Neele Balke,labor,North America,Chicago,1,4388,1,3809,13.0,4006,13.0,4130,1,4577,1,1576,1,2917,1.0,4350,1,1424,1,3860,1.0,3730,12.999999999999998,3684,1.0,4561,2.0,4561
560,Stéphane Bonhomme,econometrics,North America,Chicago,19,797,26,777,368.9064922172013,1195,1428.0,990,40,899,13,186,22,327,26.5,696,10,231,29,684,22.0,518,9168.028718869102,323,154.7603611733548,1884,1998.6450564269671,665
561,Benjamin Brooks,micro_theory,North America,Chicago,8,2197,6,2423,205.29247428973133,1774,359.0,2117,12,2609,10,280,10,906,11.0,1825,4,656,12,1632,11.0,1189,1865.635211369256,665,31.95449840010015,3388,252.4994824011017,1863
562,Christina Brown,labor,North America,Chicago,1,4388,0,4385,2.0,4497,2.0,4502,1,4577,1,1576,1,2917,1.0,4350,0,3203,1,3860,1.0,3730,2.0000000000000004,4381,1.0,4561,2.0,4561
563,Leonardo Bursztyn,multiple-field,North America,Chicago,18,872,18,1155,2178.4462352787136,185,3620.0,471,20,1840,14,160,18,453,17.0,1221,13,148,19,1119,17.0,742,23518.7698107577,166,177.10119558114832,1736,2461.517933717225,596
564,Manasi Deshpande,p_finance,North America,Chicago,6,2677,6,2423,309.8128467317003,1358,468.0,1892,8,3159,4,749,6,1392,6.0,2731,3,816,7,2299,6.0,1923,525.4626041458213,1066,305.22748878546923,1173,1511.137443927346,766
565,David Galenson,history,North America,Chicago,19,797,31,605,296.97643004117344,1397,1311.0,1052,63,491,3,924,3,2072,33.0,516,2,1039,32,600,17.5,716,525.6421925061103,1065,274.28951325106544,1302,1089.1580530042618,906
566,Mikhail Golosov,multiple-field,North America,Chicago,23,568,27,733,726.3208657335957,665,2256.0,702,35,1061,21,73,30,187,28.0,646,17,95,31,620,26.5,389,25404.46948136941,160,182.752897964766,1706,3580.563755224852,486
567,Michael Greenstone,multiple-field,North America,Chicago,51,71,63,191,4470.977409918328,64,18489.0,56,78,323,31,23,32,165,54.5,193,30,20,64,192,48.0,121,213571.08269798852,23,3981.400739165585,55,126444.82365329872,19
568,Lars Peter Hansen,multiple-field,North America,Chicago,43,122,70,153,1880.8500737698369,232,8497.0,179,108,163,11,246,43,79,59.5,158,9,268,72,147,43.5,146,21306.666118832232,176,1199.4308982856344,300,14273.170779427612,177
569,Arnold C. Harberger,multiple-field,North America,Chicago,9,1992,9,1961,292.13524265312464,1412,449.0,1921,29,1320,1,1576,1,2917,15.0,1386,1,1424,9,2003,5.0,2147,312.4897937925169,1330,49.97958758503383,3005,99.95917517006764,2643
570,James J. Heckman,labor,North America,Chicago,100,3,201,11,7173.582438363694,30,52831.0,7,264,21,46,6,105,7,155.0,14,41,6,206,9,129.5,6,473537.2067041138,3,5271.337596749133,25,245637.86704720923,7
571,Ali Hortaçsu,i_organization,North America,Chicago,32,272,42,412,1126.7120306449203,429,5208.0,332,57,557,20,83,30,187,38.5,391,18,84,44,387,32.5,264,32948.11785452459,132,934.6277931486666,400,19228.183656122,130
572,Greg Kaplan,macro,North America,Chicago,23,568,27,733,804.547699021009,611,2799.0,581,36,1023,9,329,17,493,22.5,866,8,320,28,718,19.0,627,8747.523298713491,333,374.9002596336876,979,3669.002596336876,479
573,Anne Karing,development,North America,Chicago,2,3967,0,4385,10.816653826391969,4073,15.0,4081,2,4322,1,1576,1,2917,1.5,4125,0,3203,1,3860,1.0,3730,10.5,3804,10.0,4036,20.0,3814
574,Michael Kremer,development,North America,Chicago,54,55,80,112,2511.653837613774,156,14395.0,90,109,160,29,30,41,91,69.0,108,26,32,83,109,57.5,78,168310.9486157252,29,1426.678789994325,238,41960.363699829744,77
575,Thibaut Lamadon,labor,North America,Chicago,6,2677,5,2603,142.47806848775008,2149,284.0,2311,6,3475,4,749,6,1392,5.0,2983,4,656,5,2654,5.0,2147,887.1135740907429,883,38.20526275297414,3255,176.0263137648707,2158
576,Steve Levitt,multiple-field,North America,Chicago,51,71,79,115,2765.546238991494,137,14552.0,87,92,240,27,41,41,91,59.5,158,26,32,80,117,53.5,92,117572.20341666104,44,2350.32089905807,110,65080.985173625966,45
577,John List,behavior-experiment,North America,Chicago,77,10,218,6,4004.67763996055,82,27589.0,30,297,14,48,4,94,10,172.5,9,41,6,225,5,140.5,3,273058.2433288941,18,3691.7998024040794,64,178595.19031779983,10
578,Magne Mogstad,multiple-field,North America,Chicago,31,296,49,305,833.7493628183472,595,4064.0,429,65,467,24,56,41,91,44.5,290,19,73,54,259,40.5,165,36955.24344493,116,525.8794676015348,714,12571.98669003837,191
579,Casey Mulligan,multiple-field,North America,Chicago,21,669,32,583,982.0371683393658,509,3041.0,551,58,546,10,280,17,493,34.0,490,9,268,33,579,22.5,503,13663.620469370817,255,407.1813187953331,899,4379.994506748664,430
580,Kevin M. Murphy,multiple-field,North America,Chicago,32,272,43,396,3202.678878688901,118,10174.0,145,52,637,27,41,34,148,39.5,366,24,40,46,357,36.5,210,135257.8710125869,36,814.5899948577305,456,22080.519856016454,117
581,Roger B. Myerson,micro_theory,North America,Chicago,30,323,52,269,1878.8728003779288,233,6523.0,250,74,360,8,386,24,285,41.0,333,7,384,53,270,32.5,264,3470.992678708269,515,1876.7043639912652,154,16827.33927592139,148
582,Mikkel Plagborg-Møller,econometrics,North America,Chicago,11,1625,11,1709,475.87498358287337,961,1217.0,1110,17,2079,6,525,11,832,11.5,1753,5,545,12,1632,10.5,1239,3099.876132417372,540,243.05695518166087,1423,1666.3986862716265,736
583,Philip J. Reny,micro_theory,North America,Chicago,22,617,30,633,478.4380837684224,956,1649.0,878,44,790,14,160,26,250,29.0,616,12,173,32,600,24.0,461,9537.718798286573,316,201.57665099899828,1607,2828.6497649849744,556
584,Eric Richert,development,North America,Chicago,2,3967,0,4385,3.605551275463989,4413,5.0,4375,2,4322,1,1576,1,2917,1.5,4125,0,3203,1,3860,1.0,3730,4.0,4203,3.0,4407,6.0,4300
585,Joseph Root,micro_theory,North America,Chicago,1,4388,0,4385,1.4142135623730951,4524,2.0,4502,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.7071067811865476,4528,1.4142135623730951,4502,2.414213562373095,4502
586,Evan Rose,labor,North America,Chicago,7,2425,7,2254,111.67810886650972,2389,264.0,2366,12,2609,6,525,8,1097,9.0,2114,3,816,10,1859,8.5,1487,670.0674714481293,987,66.79473661428266,2741,432.5631562999786,1431
587,Esteban Rossi-Hansberg,multiple-field,North America,Chicago,34,230,44,375,1414.1548712923914,322,5074.0,343,53,615,25,49,32,165,39.0,379,24,40,45,370,35.5,221,75537.88197854641,66,346.9503067245006,1049,8396.707974837016,279
588,Sergio Salas,macro,North America,Chicago,2,3967,0,4385,3.741657386773941,4405,6.0,4335,9,3018,0,3283,1,2917,4.5,3116,0,3203,0,4408,0.5,4086,1.8708286933869709,4410,3.741657386773941,4367,4.741657386773941,4376
589,Azeem Shaikh,econometrics,North America,Chicago,23,568,27,733,385.0337647531707,1161,1633.0,890,41,868,11,246,21,355,26.0,718,8,320,30,649,23.5,479,3896.988209750704,490,351.2851745227817,1032,4095.42209427338,448
590,Robert Shimer,multiple-field,North America,Chicago,28,386,31,605,1521.1295145384563,295,4911.0,355,47,731,18,103,27,228,32.5,531,14,128,35,538,27.5,363,29725.81462203593,143,781.1454645085693,478,14518.763825662816,175
591,Nancy L. Stokey,multiple-field,North America,Chicago,19,797,21,998,1465.519020688575,310,4298.0,408,35,1061,6,525,18,453,20.5,981,4,656,23,925,15.5,820,4538.158451425303,456,1363.1355864466896,256,9506.949105126829,252
592,Alexander Torgovitsky,econometrics,North America,Chicago,8,2197,7,2254,118.5537852622176,2336,287.0,2304,12,2609,5,627,6,1392,8.5,2203,4,656,8,2146,7.0,1731,813.9289639420592,915,58.28226721902888,2876,325.6936033141733,1659
593,Harald Uhlig,multiple-field,North America,Chicago,31,296,42,412,1642.2563746260814,271,5314.0,323,73,372,12,216,32,165,42.5,312,8,320,46,357,31.0,292,6296.568867695017,384,1618.425846405616,193,20896.53600327301,123
594,Vikas Kakkar,i_finance,Asia,CityUHK,7,2425,6,2423,51.07837115648854,3115,145.0,2861,17,2079,0,3283,3,2072,8.5,2203,0,3203,6,2464,3.5,2589,25.53918557824427,3241,51.07837115648854,2983,52.07837115648854,3168
595,Yong Wang,macro,Asia,CityUHK,10,1802,10,1828,422.0142177699704,1079,748.0,1492,30,1275,0,3283,7,1234,15.0,1386,0,3203,10,1859,6.5,1818,211.0071088849852,1544,422.0142177699704,877,423.0142177699704,1451
596,Isabel Kit Ming Yan,multiple-field,Asia,CityUHK,14,1239,18,1155,227.6005272401626,1676,796.0,1439,49,693,0,3283,1,2917,24.5,776,0,3203,18,1177,9.5,1356,113.8002636200813,2033,227.6005272401626,1480,228.6005272401626,1940
597,Xuan Song Tam,finance,Asia,CityUHK,3,3600,3,3094,49.80963762164909,3141,81.0,3257,5,3656,0,3283,3,2072,2.5,3719,0,3203,3,3149,2.0,3174,24.904818810824544,3262,49.80963762164909,3009,50.80963762164909,3189
598,Nilanjan Roy,behavior-experiment,Asia,CityUHK,5,2944,4,2824,61.71709649683789,2968,133.0,2937,10,2874,0,3283,7,1234,5.0,2983,0,3203,4,2882,4.0,2445,30.858548248418945,3113,61.71709649683789,2833,62.71709649683789,3037
599,Audrey Hu,micro_theory,Asia,CityUHK,7,2425,5,2603,65.57438524302,2902,146.0,2856,11,2737,0,3283,7,1234,5.5,2853,0,3203,5,2654,4.5,2297,32.78719262151,3059,65.57438524302,2758,66.57438524302,2981
600,Charles Ka Yui Leung,multiple-field,Asia,CityUHK,20,726,41,427,299.6064084761873,1391,1430.0,989,78,323,0,3283,2,2431,39.0,379,0,3203,41,434,20.5,567,149.80320423809366,1811,299.6064084761873,1195,300.6064084761873,1725
601,Junbo Wang,finance,Asia,CityUHK,17,948,26,777,399.66611064737526,1125,1371.0,1018,49,693,0,3283,4,1786,24.5,776,0,3203,26,797,13.0,1007,199.83305532368763,1583,399.66611064737526,917,400.66611064737526,1489
602,Fred Yum Keung Kwan,multiple-field,Asia,CityUHK,9,1992,9,1961,699.033618647916,690,1026.0,1257,24,1571,0,3283,2,2431,12.0,1681,0,3203,9,2003,5.0,2147,349.516809323958,1261,699.033618647916,536,700.033618647916,1139
603,Xu Han,econometrics,Asia,CityUHK,8,2197,8,2100,102.34256201600584,2486,254.0,2410,16,2168,0,3283,10,906,8.0,2304,0,3203,8,2146,6.0,1923,51.171281008002914,2687,102.34256201600584,2316,103.34256201600584,2611
604,Stephen Teng Sun,multiple-field,Asia,CityUHK,6,2677,5,2603,139.35566009315875,2164,272.0,2347,9,3018,0,3283,7,1234,4.5,3116,0,3203,5,2654,3.5,2589,69.67783004657937,2428,139.35566009315875,1993,140.35566009315875,2331
605,Yunan Li,micro_theory,Asia,CityUHK,3,3600,2,3404,23.68543856465402,3680,37.0,3719,6,3475,0,3283,5,1568,3.0,3545,0,3203,2,3459,2.5,2945,11.84271928232701,3726,23.68543856465402,3579,24.68543856465402,3666
606,Guanliang Hu,multiple-field,Asia,CityUHK,1,4388,1,3809,16.06237840420901,3919,18.0,4028,4,3855,0,3283,2,2431,2.0,3907,0,3203,1,3860,1.5,3437,8.031189202104505,3944,16.06237840420901,3833,17.06237840420901,3894
607,Jin Zhou,labor,Asia,CityUHK,4,3256,0,4385,11.61895003862225,4047,27.0,3874,7,3309,1,1576,3,2072,4.0,3242,0,3203,1,3860,2.0,3174,9.454356057317856,3865,11.908712114635714,3968,23.817424229271428,3692
608,Dongkyu Chang,micro_theory,Asia,CityUHK,3,3600,1,3809,15.811388300841896,3937,22.0,3954,4,3855,0,3283,3,2072,2.0,3907,0,3203,1,3860,2.0,3174,7.905694150420948,3964,15.811388300841896,3853,16.811388300841898,3911
609,Hanwei Huang,multiple-field,Asia,CityUHK,4,3256,4,2824,222.69934889891348,1695,367.0,2096,5,3656,0,3283,0,3965,2.5,3719,0,3203,4,2882,2.0,3174,111.34967444945674,2041,222.69934889891348,1495,223.69934889891348,1951
610,Sheng Cai,macro,Asia,CityUHK,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,2.0,4561
611,Laurence Ales,multiple-field,North America,CMU,8,2197,7,2254,99.55400544428134,2509,241.0,2466,14,2384,3,924,9,991,8.5,2203,2,1039,8,2146,8.0,1567,200.8020160523537,1580,92.7217922246318,2415,362.8871688985272,1558
612,Jay Apt,other,North America,CMU,35,216,74,134,1175.89497830376,407,5847.0,284,117,136,0,3283,0,3965,58.5,168,0,3203,74,138,37.0,203,587.94748915188,1028,1175.89497830376,311,1176.89497830376,877
613,James A. Best,micro_theory,North America,CMU,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
614,Serra Boranbay Akan,political_econ,North America,CMU,2,3967,2,3404,53.71219600798314,3077,71.0,3344,2,4322,0,3283,0,3965,1.0,4350,0,3203,2,3459,1.0,3730,26.85609800399157,3207,53.71219600798314,2934,54.71219600798314,3132
615,Karen Clay,history,North America,CMU,22,617,27,733,695.5479854043141,696,2387.0,670,47,731,2,1169,12,763,24.5,776,2,1039,27,755,17.5,716,1147.8510829413976,797,501.1612965765675,745,1500.4838897297025,769
616,Dennis Epple,multiple-field,North America,CMU,30,323,48,318,1232.6037481688916,382,4764.0,366,77,332,12,216,36,128,44.5,290,11,201,49,313,34.0,243,14246.488495870904,244,1055.795957072071,346,13582.34744193692,186
617,Selman Erol,multiple-field,North America,CMU,3,3600,1,3809,17.11724276862369,3881,33.0,3785,7,3309,0,3283,4,1786,3.5,3382,0,3203,1,3860,2.0,3174,8.558621384311845,3910,17.11724276862369,3790,18.11724276862369,3857
618,John Gasper,political_econ,North America,CMU,3,3600,3,3094,288.6936092122581,1420,316.0,2233,4,3855,0,3283,1,2917,2.0,3907,0,3203,3,3149,1.5,3437,144.34680460612904,1840,288.6936092122581,1231,289.6936092122581,1752
619,Martin Gaynor,i_organization,North America,CMU,29,352,42,412,647.0919563709627,744,3204.0,525,59,532,6,525,19,415,32.5,531,5,545,43,408,26.0,403,3296.42309188854,525,557.0353890631708,674,3864.2477234421954,464
620,Finn E. Kydland,macro,North America,CMU,17,948,23,906,632.9834121049303,761,1850.0,811,44,790,4,749,13,700,24.0,802,4,656,23,925,14.0,936,1886.3664868705196,663,364.8282139744618,1004,1809.141069872309,700
